packet_no,timestamp,timestamp_epoch,device,source_ip,destination_ip,protocol,length,source_port,destination_port,tcp_flags,tcp_flags_raw,seq_num,ack_num,window_size,is_syn,is_syn_ack,is_ack,is_fin,is_rst
595,11.437901,1782457533.2081454,02:00:00:00:00:01,172.28.5.105,172.28.5.3,TCP,66,38890,8080,"ACK,RST",20,2710281318,2939729035,502,False,False,False,False,True
596,11.464976,1782457533.2352207,02:00:00:00:00:02,172.28.5.106,172.28.5.3,TCP,74,39148,8080,SYN,2,913848872,0,64240,True,False,False,False,False
597,11.465029,1782457533.235274,02:00:00:00:00:fe,172.28.5.3,172.28.5.106,TCP,74,8080,39148,"SYN,ACK",18,1139093253,913848873,65160,False,True,False,False,False
598,11.465126,1782457533.2353709,02:00:00:00:00:02,172.28.5.106,172.28.5.3,TCP,66,39148,8080,ACK,16,913848873,1139093254,502,False,False,True,False,False
599,11.465352,1782457533.235597,02:00:00:00:00:02,172.28.5.106,172.28.5.3,TCP,66,39148,8080,"ACK,RST",20,913848873,1139093254,502,False,False,False,False,True
600,11.518786,1782457533.289031,02:00:00:00:00:01,192.0.2.154,172.28.5.3,TCP,54,53960,8080,SYN,2,874464936,0,8192,True,False,False,False,False
601,11.554986,1782457533.3252306,02:00:00:00:00:03,172.28.5.107,172.28.5.3,TCP,74,45978,8080,SYN,2,1816687793,0,64240,True,False,False,False,False
602,11.555043,1782457533.3252876,02:00:00:00:00:fe,172.28.5.3,172.28.5.107,TCP,74,8080,45978,"SYN,ACK",18,3815799004,1816687794,65160,False,True,False,False,False
603,11.555146,1782457533.3253903,02:00:00:00:00:03,172.28.5.107,172.28.5.3,TCP,66,45978,8080,ACK,16,1816687794,3815799005,502,False,False,True,False,False
604,11.555386,1782457533.3256304,02:00:00:00:00:03,172.28.5.107,172.28.5.3,TCP,66,45978,8080,"ACK,RST",20,1816687794,3815799005,502,False,False,False,False,True
605,11.562073,1782457533.3323174,02:00:00:00:00:01,172.28.5.105,172.28.5.3,TCP,74,38892,8080,SYN,2,1066713351,0,64240,True,False,False,False,False
606,11.562127,1782457533.3323717,02:00:00:00:00:fe,172.28.5.3,172.28.5.105,TCP,74,8080,38892,"SYN,ACK",18,1476484110,1066713352,65160,False,True,False,False,False
607,11.562222,1782457533.3324673,02:00:00:00:00:01,172.28.5.105,172.28.5.3,TCP,66,38892,8080,ACK,16,1066713352,1476484111,502,False,False,True,False,False
608,11.56246,1782457533.332705,02:00:00:00:00:01,172.28.5.105,172.28.5.3,TCP,66,38892,8080,"ACK,RST",20,1066713352,1476484111,502,False,False,False,False,True
609,11.58988,1782457533.360125,02:00:00:00:00:02,172.28.5.106,172.28.5.3,TCP,74,39158,8080,SYN,2,2015668005,0,64240,True,False,False,False,False
610,11.58993,1782457533.3601747,02:00:00:00:00:fe,172.28.5.3,172.28.5.106,TCP,74,8080,39158,"SYN,ACK",18,958181956,2015668006,65160,False,True,False,False,False
611,11.589989,1782457533.3602343,02:00:00:00:00:02,172.28.5.106,172.28.5.3,TCP,66,39158,8080,ACK,16,2015668006,958181957,502,False,False,True,False,False
612,11.590234,1782457533.3604789,02:00:00:00:00:02,172.28.5.106,172.28.5.3,TCP,66,39158,8080,"ACK,RST",20,2015668006,958181957,502,False,False,False,False,True
613,11.680156,1782457533.4504008,02:00:00:00:00:03,172.28.5.107,172.28.5.3,TCP,74,45990,8080,SYN,2,2783514492,0,64240,True,False,False,False,False
614,11.680224,1782457533.450469,02:00:00:00:00:fe,172.28.5.3,172.28.5.107,TCP,74,8080,45990,"SYN,ACK",18,3058876021,2783514493,65160,False,True,False,False,False
615,11.680316,1782457533.4505606,02:00:00:00:00:03,172.28.5.107,172.28.5.3,TCP,66,45990,8080,ACK,16,2783514493,3058876022,502,False,False,True,False,False
616,11.680601,1782457533.450846,02:00:00:00:00:03,172.28.5.107,172.28.5.3,TCP,66,45990,8080,"ACK,RST",20,2783514493,3058876022,502,False,False,False,False,True
617,11.687375,1782457533.4576197,02:00:00:00:00:01,172.28.5.105,172.28.5.3,TCP,74,38908,8080,SYN,2,325280826,0,64240,True,False,False,False,False
618,11.687446,1782457533.4576907,02:00:00:00:00:fe,172.28.5.3,172.28.5.105,TCP,74,8080,38908,"SYN,ACK",18,129769373,325280827,65160,False,True,False,False,False
619,11.687568,1782457533.4578125,02:00:00:00:00:01,172.28.5.105,172.28.5.3,TCP,66,38908,8080,ACK,16,325280827,129769374,502,False,False,True,False,False
620,11.687929,1782457533.4581738,02:00:00:00:00:01,172.28.5.105,172.28.5.3,TCP,66,38908,8080,"ACK,RST",20,325280827,129769374,502,False,False,False,False,True
621,11.689656,1782457533.4599004,02:00:00:00:00:01,198.51.100.197,172.28.5.3,TCP,54,62683,8080,SYN,2,3091856372,0,8192,True,False,False,False,False
