packet_no,timestamp,timestamp_epoch,device,source_ip,destination_ip,protocol,length,source_port,destination_port,tcp_flags,tcp_flags_raw,seq_num,ack_num,window_size,is_syn,is_syn_ack,is_ack,is_fin,is_rst
2921,32.201582,1782457508.7982008,02:00:00:00:00:02,172.28.5.106,172.28.5.3,TCP,66,40898,8080,ACK,16,4064200888,4258721101,502,False,False,True,False,False
2922,32.201797,1782457508.7984157,02:00:00:00:00:02,172.28.5.106,172.28.5.3,TCP,66,40898,8080,"ACK,RST",20,4064200888,4258721101,502,False,False,False,False,True
2923,32.209013,1782457508.8056319,02:00:00:00:00:03,172.28.5.107,172.28.5.3,TCP,74,53934,8080,SYN,2,883940824,0,64240,True,False,False,False,False
2924,32.209077,1782457508.8056962,02:00:00:00:00:fe,172.28.5.3,172.28.5.107,TCP,74,8080,53934,"SYN,ACK",18,327488681,883940825,65160,False,True,False,False,False
2925,32.209168,1782457508.8057873,02:00:00:00:00:03,172.28.5.107,172.28.5.3,TCP,66,53934,8080,ACK,16,883940825,327488682,502,False,False,True,False,False
2926,32.209424,1782457508.8060427,02:00:00:00:00:03,172.28.5.107,172.28.5.3,TCP,66,53934,8080,"ACK,RST",20,883940825,327488682,502,False,False,False,False,True
2927,32.242195,1782457508.8388143,02:00:00:00:00:01,172.28.5.105,172.28.5.3,TCP,54,52146,8080,SYN,2,754158770,0,8192,True,False,False,False,False
2928,32.242271,1782457508.8388896,02:00:00:00:00:fe,172.28.5.3,172.28.5.105,TCP,58,8080,52146,"SYN,ACK",18,301277609,754158771,64240,False,True,False,False,False
2929,32.242311,1782457508.8389304,02:00:00:00:00:01,172.28.5.105,172.28.5.3,TCP,54,52146,8080,RST,4,754158771,0,0,False,False,False,False,True
2930,32.309999,1782457508.9066176,02:00:00:00:00:01,172.28.5.105,172.28.5.3,TCP,54,55224,8080,SYN,2,2500881853,0,8192,True,False,False,False,False
2931,32.310085,1782457508.9067035,02:00:00:00:00:fe,172.28.5.3,172.28.5.105,TCP,58,8080,55224,"SYN,ACK",18,706728418,2500881854,64240,False,True,False,False,False
2932,32.310145,1782457508.9067636,02:00:00:00:00:01,172.28.5.105,172.28.5.3,TCP,54,55224,8080,RST,4,2500881854,0,0,False,False,False,False,True
2933,32.326599,1782457508.9232183,02:00:00:00:00:02,172.28.5.106,172.28.5.3,TCP,74,40904,8080,SYN,2,4034475772,0,64240,True,False,False,False,False
2934,32.32665,1782457508.923269,02:00:00:00:00:fe,172.28.5.3,172.28.5.106,TCP,74,8080,40904,"SYN,ACK",18,3110465660,4034475773,65160,False,True,False,False,False
2935,32.326751,1782457508.92337,02:00:00:00:00:02,172.28.5.106,172.28.5.3,TCP,66,40904,8080,ACK,16,4034475773,3110465661,502,False,False,True,False,False
2936,32.32699,1782457508.9236088,02:00:00:00:00:02,172.28.5.106,172.28.5.3,TCP,66,40904,8080,"ACK,RST",20,4034475773,3110465661,502,False,False,False,False,True
2937,32.333915,1782457508.930534,02:00:00:00:00:03,172.28.5.107,172.28.5.3,TCP,74,53944,8080,SYN,2,2092711456,0,64240,True,False,False,False,False
2938,32.333976,1782457508.9305944,02:00:00:00:00:fe,172.28.5.3,172.28.5.107,TCP,74,8080,53944,"SYN,ACK",18,1908907087,2092711457,65160,False,True,False,False,False
2939,32.334059,1782457508.930678,02:00:00:00:00:03,172.28.5.107,172.28.5.3,TCP,66,53944,8080,ACK,16,2092711457,1908907088,502,False,False,True,False,False
