packet_no,timestamp,timestamp_epoch,device,source_ip,destination_ip,protocol,length,source_port,destination_port,tcp_flags,tcp_flags_raw,seq_num,ack_num,window_size,is_syn,is_syn_ack,is_ack,is_fin,is_rst
865,9.941259,1782457671.6279855,02:00:00:00:00:02,172.28.5.106,172.28.5.3,TCP,54,61879,8080,SYN,2,4234286182,0,8192,True,False,False,False,False
866,9.941344,1782457671.6280708,02:00:00:00:00:fe,172.28.5.3,172.28.5.106,TCP,58,8080,61879,"SYN,ACK",18,1133671994,4234286183,64240,False,True,False,False,False
867,9.94139,1782457671.6281161,02:00:00:00:00:02,172.28.5.106,172.28.5.3,TCP,54,61879,8080,RST,4,4234286183,0,0,False,False,False,False,True
868,9.942559,1782457671.6292858,02:00:00:00:00:03,172.28.5.107,172.28.5.3,TCP,74,57560,8080,SYN,2,3975502062,0,64240,True,False,False,False,False
869,9.94264,1782457671.6293669,02:00:00:00:00:fe,172.28.5.3,172.28.5.107,TCP,74,8080,57560,"SYN,ACK",18,3066672957,3975502063,65160,False,True,False,False,False
870,9.942739,1782457671.629465,02:00:00:00:00:03,172.28.5.107,172.28.5.3,TCP,66,57560,8080,ACK,16,3975502063,3066672958,502,False,False,True,False,False
871,9.943041,1782457671.6297672,02:00:00:00:00:03,172.28.5.107,172.28.5.3,TCP,66,57560,8080,"ACK,RST",20,3975502063,3066672958,502,False,False,False,False,True
872,9.965774,1782457671.6525002,02:00:00:00:00:02,172.28.5.106,172.28.5.3,TCP,54,59116,8080,SYN,2,2433752521,0,8192,True,False,False,False,False
873,9.965868,1782457671.6525943,02:00:00:00:00:fe,172.28.5.3,172.28.5.106,TCP,58,8080,59116,"SYN,ACK",18,2552862015,2433752522,64240,False,True,False,False,False
874,9.965932,1782457671.652659,02:00:00:00:00:02,172.28.5.106,172.28.5.3,TCP,54,59116,8080,RST,4,2433752522,0,0,False,False,False,False,True
875,9.967398,1782457671.6541245,02:00:00:00:00:01,192.0.2.3,172.28.5.3,TCP,54,64199,8080,SYN,2,1567063219,0,8192,True,False,False,False,False
876,9.992278,1782457671.6790047,02:00:00:00:00:02,172.28.5.106,172.28.5.3,TCP,54,59241,8080,SYN,2,3848747678,0,8192,True,False,False,False,False
877,9.992398,1782457671.679124,02:00:00:00:00:fe,172.28.5.3,172.28.5.106,TCP,58,8080,59241,"SYN,ACK",18,1260233033,3848747679,64240,False,True,False,False,False
878,9.992485,1782457671.6792114,02:00:00:00:00:02,172.28.5.106,172.28.5.3,TCP,54,59241,8080,RST,4,3848747679,0,0,False,False,False,False,True
879,9.994115,1782457671.6808414,02:00:00:00:00:01,192.0.2.88,172.28.5.3,TCP,54,55190,8080,SYN,2,2274110256,0,8192,True,False,False,False,False
880,10.016389,1782457671.7031155,02:00:00:00:00:02,172.28.5.106,172.28.5.3,TCP,54,62722,8080,SYN,2,682711316,0,8192,True,False,False,False,False
881,10.016499,1782457671.7032256,02:00:00:00:00:fe,172.28.5.3,172.28.5.106,TCP,58,8080,62722,"SYN,ACK",18,1402882947,682711317,64240,False,True,False,False,False
