packet_no,timestamp,timestamp_epoch,device,source_ip,destination_ip,protocol,length,source_port,destination_port,tcp_flags,tcp_flags_raw,seq_num,ack_num,window_size,is_syn,is_syn_ack,is_ack,is_fin,is_rst
3213,33.121529,1782457741.677592,02:00:00:00:00:02,172.28.5.106,172.28.5.3,TCP,74,38116,8080,SYN,2,845979537,0,64240,True,False,False,False,False
3214,33.1216,1782457741.6776633,02:00:00:00:00:fe,172.28.5.3,172.28.5.106,TCP,74,8080,38116,"SYN,ACK",18,303703571,845979538,65160,False,True,False,False,False
3215,33.12172,1782457741.6777833,02:00:00:00:00:02,172.28.5.106,172.28.5.3,TCP,66,38116,8080,ACK,16,845979538,303703572,502,False,False,True,False,False
3216,33.122038,1782457741.678101,02:00:00:00:00:02,172.28.5.106,172.28.5.3,TCP,66,38116,8080,"ACK,RST",20,845979538,303703572,502,False,False,False,False,True
3217,33.130536,1782457741.6865997,02:00:00:00:00:03,172.28.5.107,172.28.5.3,TCP,74,38968,8080,SYN,2,2491755730,0,64240,True,False,False,False,False
3218,33.130611,1782457741.6866748,02:00:00:00:00:fe,172.28.5.3,172.28.5.107,TCP,74,8080,38968,"SYN,ACK",18,2134552571,2491755731,65160,False,True,False,False,False
3219,33.130739,1782457741.6868021,02:00:00:00:00:03,172.28.5.107,172.28.5.3,TCP,66,38968,8080,ACK,16,2491755731,2134552572,502,False,False,True,False,False
3220,33.131155,1782457741.6872182,02:00:00:00:00:03,172.28.5.107,172.28.5.3,TCP,66,38968,8080,"ACK,RST",20,2491755731,2134552572,502,False,False,False,False,True
3221,33.135159,1782457741.6912224,02:00:00:00:00:01,172.28.5.105,172.28.5.3,TCP,54,58210,8080,SYN,2,327110739,0,8192,True,False,False,False,False
3222,33.135227,1782457741.6912909,02:00:00:00:00:fe,172.28.5.3,172.28.5.105,TCP,58,8080,58210,"SYN,ACK",18,15801327,327110740,64240,False,True,False,False,False
3223,33.135306,1782457741.6913693,02:00:00:00:00:01,172.28.5.105,172.28.5.3,TCP,54,58210,8080,RST,4,327110740,0,0,False,False,False,False,True
3224,33.219221,1782457741.7752848,02:00:00:00:00:01,172.28.5.105,172.28.5.3,TCP,54,52907,8080,SYN,2,1148599335,0,8192,True,False,False,False,False
3225,33.219358,1782457741.7754214,02:00:00:00:00:fe,172.28.5.3,172.28.5.105,TCP,58,8080,52907,"SYN,ACK",18,1474258434,1148599336,64240,False,True,False,False,False
3226,33.21944,1782457741.7755036,02:00:00:00:00:01,172.28.5.105,172.28.5.3,TCP,54,52907,8080,RST,4,1148599336,0,0,False,False,False,False,True
3227,33.221528,1782457741.7775915,02:00:00:00:00:02,172.28.5.106,172.28.5.3,TCP,74,38122,8080,SYN,2,3634274748,0,64240,True,False,False,False,False
3228,33.221584,1782457741.7776475,02:00:00:00:00:fe,172.28.5.3,172.28.5.106,TCP,74,8080,38122,"SYN,ACK",18,3874912773,3634274749,65160,False,True,False,False,False
3229,33.221702,1782457741.7777653,02:00:00:00:00:02,172.28.5.106,172.28.5.3,TCP,66,38122,8080,ACK,16,3634274749,3874912774,502,False,False,True,False,False
3230,33.222023,1782457741.778086,02:00:00:00:00:02,172.28.5.106,172.28.5.3,TCP,66,38122,8080,"ACK,RST",20,3634274749,3874912774,502,False,False,False,False,True
3231,33.230052,1782457741.7861152,02:00:00:00:00:03,172.28.5.107,172.28.5.3,TCP,74,38980,8080,SYN,2,1821578071,0,64240,True,False,False,False,False
3232,33.230099,1782457741.7861629,02:00:00:00:00:fe,172.28.5.3,172.28.5.107,TCP,74,8080,38980,"SYN,ACK",18,4152563951,1821578072,65160,False,True,False,False,False
3233,33.230161,1782457741.7862248,02:00:00:00:00:03,172.28.5.107,172.28.5.3,TCP,66,38980,8080,ACK,16,1821578072,4152563952,502,False,False,True,False,False
3234,33.230375,1782457741.786438,02:00:00:00:00:03,172.28.5.107,172.28.5.3,TCP,66,38980,8080,"ACK,RST",20,1821578072,4152563952,502,False,False,False,False,True
3235,33.302533,1782457741.8585966,02:00:00:00:00:01,172.28.5.105,172.28.5.3,TCP,54,63898,8080,SYN,2,3068647863,0,8192,True,False,False,False,False
3236,33.302641,1782457741.8587048,02:00:00:00:00:fe,172.28.5.3,172.28.5.105,TCP,58,8080,63898,"SYN,ACK",18,281008901,3068647864,64240,False,True,False,False,False
3237,33.302712,1782457741.8587759,02:00:00:00:00:01,172.28.5.105,172.28.5.3,TCP,54,63898,8080,RST,4,3068647864,0,0,False,False,False,False,True
3238,33.321252,1782457741.8773153,02:00:00:00:00:02,172.28.5.106,172.28.5.3,TCP,74,38136,8080,SYN,2,1894952358,0,64240,True,False,False,False,False
3239,33.321298,1782457741.8773618,02:00:00:00:00:fe,172.28.5.3,172.28.5.106,TCP,74,8080,38136,"SYN,ACK",18,3566896231,1894952359,65160,False,True,False,False,False
3240,33.321376,1782457741.8774393,02:00:00:00:00:02,172.28.5.106,172.28.5.3,TCP,66,38136,8080,ACK,16,1894952359,3566896232,502,False,False,True,False,False
3241,33.321574,1782457741.8776376,02:00:00:00:00:02,172.28.5.106,172.28.5.3,TCP,66,38136,8080,"ACK,RST",20,1894952359,3566896232,502,False,False,False,False,True
3242,33.330353,1782457741.886416,02:00:00:00:00:03,172.28.5.107,172.28.5.3,TCP,74,55122,8080,SYN,2,337564053,0,64240,True,False,False,False,False
3243,33.330425,1782457741.8864884,02:00:00:00:00:fe,172.28.5.3,172.28.5.107,TCP,74,8080,55122,"SYN,ACK",18,1255999538,337564054,65160,False,True,False,False,False
3244,33.330539,1782457741.886602,02:00:00:00:00:03,172.28.5.107,172.28.5.3,TCP,66,55122,8080,ACK,16,337564054,1255999539,502,False,False,True,False,False
3245,33.330893,1782457741.8869567,02:00:00:00:00:03,172.28.5.107,172.28.5.3,TCP,66,55122,8080,"ACK,RST",20,337564054,1255999539,502,False,False,False,False,True
3246,33.384167,1782457741.9402301,02:00:00:00:00:01,172.28.5.105,172.28.5.3,TCP,54,63639,8080,SYN,2,3622658177,0,8192,True,False,False,False,False
3247,33.384309,1782457741.9403727,02:00:00:00:00:fe,172.28.5.3,172.28.5.105,TCP,58,8080,63639,"SYN,ACK",18,3660523207,3622658178,64240,False,True,False,False,False
3248,33.384393,1782457741.9404562,02:00:00:00:00:01,172.28.5.105,172.28.5.3,TCP,54,63639,8080,RST,4,3622658178,0,0,False,False,False,False,True
3249,33.421638,1782457741.977702,02:00:00:00:00:02,172.28.5.106,172.28.5.3,TCP,74,39902,8080,SYN,2,3846533444,0,64240,True,False,False,False,False
3250,33.421715,1782457741.9777784,02:00:00:00:00:fe,172.28.5.3,172.28.5.106,TCP,74,8080,39902,"SYN,ACK",18,3918065600,3846533445,65160,False,True,False,False,False
3251,33.42183,1782457741.9778938,02:00:00:00:00:02,172.28.5.106,172.28.5.3,TCP,66,39902,8080,ACK,16,3846533445,3918065601,502,False,False,True,False,False
3252,33.422155,1782457741.9782188,02:00:00:00:00:02,172.28.5.106,172.28.5.3,TCP,66,39902,8080,"ACK,RST",20,3846533445,3918065601,502,False,False,False,False,True
