packet_no,timestamp,timestamp_epoch,device,source_ip,destination_ip,protocol,length,source_port,destination_port,tcp_flags,tcp_flags_raw,seq_num,ack_num,window_size,is_syn,is_syn_ack,is_ack,is_fin,is_rst
1,5.454365,1782457383.8218324,02:00:00:00:00:03,172.28.5.107,172.28.5.3,TCP,74,47796,8080,SYN,2,3730892913,0,64240,True,False,False,False,False
2,5.45442,1782457383.821887,02:00:00:00:00:fe,172.28.5.3,172.28.5.107,TCP,74,8080,47796,"SYN,ACK",18,3704424280,3730892914,65160,False,True,False,False,False
3,5.454483,1782457383.8219502,02:00:00:00:00:03,172.28.5.107,172.28.5.3,TCP,66,47796,8080,ACK,16,3730892914,3704424281,502,False,False,True,False,False
4,5.45471,1782457383.8221772,02:00:00:00:00:03,172.28.5.107,172.28.5.3,TCP,66,47796,8080,"ACK,RST",20,3730892914,3704424281,502,False,False,False,False,True
5,5.457428,1782457383.824895,02:00:00:00:00:02,172.28.5.106,172.28.5.3,TCP,74,36268,8080,SYN,2,736179620,0,64240,True,False,False,False,False
6,5.457477,1782457383.8249445,02:00:00:00:00:fe,172.28.5.3,172.28.5.106,TCP,74,8080,36268,"SYN,ACK",18,2757217359,736179621,65160,False,True,False,False,False
7,5.457539,1782457383.8250065,02:00:00:00:00:02,172.28.5.106,172.28.5.3,TCP,66,36268,8080,ACK,16,736179621,2757217360,502,False,False,True,False,False
8,5.457752,1782457383.8252196,02:00:00:00:00:02,172.28.5.106,172.28.5.3,TCP,66,36268,8080,"ACK,RST",20,736179621,2757217360,502,False,False,False,False,True
9,5.473821,1782457383.8412883,02:00:00:00:00:01,172.28.5.105,172.28.5.3,TCP,74,49564,8080,SYN,2,1828122797,0,64240,True,False,False,False,False
10,5.473901,1782457383.841368,02:00:00:00:00:fe,172.28.5.3,172.28.5.105,TCP,74,8080,49564,"SYN,ACK",18,2567226111,1828122798,65160,False,True,False,False,False
11,5.473984,1782457383.8414514,02:00:00:00:00:01,172.28.5.105,172.28.5.3,TCP,66,49564,8080,ACK,16,1828122798,2567226112,502,False,False,True,False,False
12,5.474235,1782457383.841702,02:00:00:00:00:01,172.28.5.105,172.28.5.3,TCP,66,49564,8080,"ACK,RST",20,1828122798,2567226112,502,False,False,False,False,True
13,5.579107,1782457383.9465742,02:00:00:00:00:03,172.28.5.107,172.28.5.3,TCP,74,47798,8080,SYN,2,2210126069,0,64240,True,False,False,False,False
14,5.579184,1782457383.9466515,02:00:00:00:00:fe,172.28.5.3,172.28.5.107,TCP,74,8080,47798,"SYN,ACK",18,4135802420,2210126070,65160,False,True,False,False,False
15,5.5793,1782457383.946767,02:00:00:00:00:03,172.28.5.107,172.28.5.3,TCP,66,47798,8080,ACK,16,2210126070,4135802421,502,False,False,True,False,False
16,5.57964,1782457383.9471076,02:00:00:00:00:03,172.28.5.107,172.28.5.3,TCP,66,47798,8080,"ACK,RST",20,2210126070,4135802421,502,False,False,False,False,True
17,5.582107,1782457383.9495742,02:00:00:00:00:02,172.28.5.106,172.28.5.3,TCP,74,36272,8080,SYN,2,340149584,0,64240,True,False,False,False,False
18,5.582177,1782457383.9496443,02:00:00:00:00:fe,172.28.5.3,172.28.5.106,TCP,74,8080,36272,"SYN,ACK",18,3853579153,340149585,65160,False,True,False,False,False
19,5.582294,1782457383.9497612,02:00:00:00:00:02,172.28.5.106,172.28.5.3,TCP,66,36272,8080,ACK,16,340149585,3853579154,502,False,False,True,False,False
20,5.582637,1782457383.9501045,02:00:00:00:00:02,172.28.5.106,172.28.5.3,TCP,66,36272,8080,"ACK,RST",20,340149585,3853579154,502,False,False,False,False,True
21,5.597919,1782457383.9653869,02:00:00:00:00:01,172.28.5.105,172.28.5.3,TCP,74,49580,8080,SYN,2,2583859243,0,64240,True,False,False,False,False
22,5.597973,1782457383.9654408,02:00:00:00:00:fe,172.28.5.3,172.28.5.105,TCP,74,8080,49580,"SYN,ACK",18,3665960747,2583859244,65160,False,True,False,False,False
23,5.598044,1782457383.965511,02:00:00:00:00:01,172.28.5.105,172.28.5.3,TCP,66,49580,8080,ACK,16,2583859244,3665960748,502,False,False,True,False,False
24,5.59826,1782457383.965727,02:00:00:00:00:01,172.28.5.105,172.28.5.3,TCP,66,49580,8080,"ACK,RST",20,2583859244,3665960748,502,False,False,False,False,True
25,5.703809,1782457384.071276,02:00:00:00:00:03,172.28.5.107,172.28.5.3,TCP,74,47800,8080,SYN,2,708516753,0,64240,True,False,False,False,False
26,5.703886,1782457384.071353,02:00:00:00:00:fe,172.28.5.3,172.28.5.107,TCP,74,8080,47800,"SYN,ACK",18,2696881151,708516754,65160,False,True,False,False,False
27,5.703972,1782457384.0714397,02:00:00:00:00:03,172.28.5.107,172.28.5.3,TCP,66,47800,8080,ACK,16,708516754,2696881152,502,False,False,True,False,False
28,5.704221,1782457384.0716884,02:00:00:00:00:03,172.28.5.107,172.28.5.3,TCP,66,47800,8080,"ACK,RST",20,708516754,2696881152,502,False,False,False,False,True
29,5.706769,1782457384.0742364,02:00:00:00:00:02,172.28.5.106,172.28.5.3,TCP,74,36274,8080,SYN,2,2009052755,0,64240,True,False,False,False,False
30,5.70682,1782457384.074287,02:00:00:00:00:fe,172.28.5.3,172.28.5.106,TCP,74,8080,36274,"SYN,ACK",18,2852428642,2009052756,65160,False,True,False,False,False
31,5.706923,1782457384.07439,02:00:00:00:00:02,172.28.5.106,172.28.5.3,TCP,66,36274,8080,ACK,16,2009052756,2852428643,502,False,False,True,False,False
32,5.707169,1782457384.0746362,02:00:00:00:00:02,172.28.5.106,172.28.5.3,TCP,66,36274,8080,"ACK,RST",20,2009052756,2852428643,502,False,False,False,False,True
33,5.722847,1782457384.090314,02:00:00:00:00:01,172.28.5.105,172.28.5.3,TCP,74,49594,8080,SYN,2,1634356167,0,64240,True,False,False,False,False
34,5.7229,1782457384.090367,02:00:00:00:00:fe,172.28.5.3,172.28.5.105,TCP,74,8080,49594,"SYN,ACK",18,3304436433,1634356168,65160,False,True,False,False,False
35,5.72298,1782457384.090448,02:00:00:00:00:01,172.28.5.105,172.28.5.3,TCP,66,49594,8080,ACK,16,1634356168,3304436434,502,False,False,True,False,False
36,5.7232,1782457384.0906675,02:00:00:00:00:01,172.28.5.105,172.28.5.3,TCP,66,49594,8080,"ACK,RST",20,1634356168,3304436434,502,False,False,False,False,True
37,5.829023,1782457384.19649,02:00:00:00:00:03,172.28.5.107,172.28.5.3,TCP,74,47814,8080,SYN,2,2699452749,0,64240,True,False,False,False,False
38,5.829097,1782457384.1965647,02:00:00:00:00:fe,172.28.5.3,172.28.5.107,TCP,74,8080,47814,"SYN,ACK",18,759501802,2699452750,65160,False,True,False,False,False
39,5.829211,1782457384.1966789,02:00:00:00:00:03,172.28.5.107,172.28.5.3,TCP,66,47814,8080,ACK,16,2699452750,759501803,502,False,False,True,False,False
40,5.829568,1782457384.1970353,02:00:00:00:00:03,172.28.5.107,172.28.5.3,TCP,66,47814,8080,"ACK,RST",20,2699452750,759501803,502,False,False,False,False,True
41,5.831983,1782457384.1994505,02:00:00:00:00:02,172.28.5.106,172.28.5.3,TCP,74,36288,8080,SYN,2,3017103560,0,64240,True,False,False,False,False
42,5.832052,1782457384.199519,02:00:00:00:00:fe,172.28.5.3,172.28.5.106,TCP,74,8080,36288,"SYN,ACK",18,1327241487,3017103561,65160,False,True,False,False,False
43,5.832168,1782457384.1996355,02:00:00:00:00:02,172.28.5.106,172.28.5.3,TCP,66,36288,8080,ACK,16,3017103561,1327241488,502,False,False,True,False,False
44,5.83253,1782457384.1999972,02:00:00:00:00:02,172.28.5.106,172.28.5.3,TCP,66,36288,8080,"ACK,RST",20,3017103561,1327241488,502,False,False,False,False,True
45,5.847724,1782457384.2151916,02:00:00:00:00:01,172.28.5.105,172.28.5.3,TCP,74,49600,8080,SYN,2,2129572216,0,64240,True,False,False,False,False
46,5.847769,1782457384.215237,02:00:00:00:00:fe,172.28.5.3,172.28.5.105,TCP,74,8080,49600,"SYN,ACK",18,1816774520,2129572217,65160,False,True,False,False,False
47,5.847824,1782457384.215291,02:00:00:00:00:01,172.28.5.105,172.28.5.3,TCP,66,49600,8080,ACK,16,2129572217,1816774521,502,False,False,True,False,False
48,5.848009,1782457384.215476,02:00:00:00:00:01,172.28.5.105,172.28.5.3,TCP,66,49600,8080,"ACK,RST",20,2129572217,1816774521,502,False,False,False,False,True
49,5.954076,1782457384.3215435,02:00:00:00:00:03,172.28.5.107,172.28.5.3,TCP,74,47816,8080,SYN,2,2366499050,0,64240,True,False,False,False,False
50,5.954159,1782457384.3216262,02:00:00:00:00:fe,172.28.5.3,172.28.5.107,TCP,74,8080,47816,"SYN,ACK",18,740189382,2366499051,65160,False,True,False,False,False
51,5.954275,1782457384.3217425,02:00:00:00:00:03,172.28.5.107,172.28.5.3,TCP,66,47816,8080,ACK,16,2366499051,740189383,502,False,False,True,False,False
52,5.954604,1782457384.3220716,02:00:00:00:00:03,172.28.5.107,172.28.5.3,TCP,66,47816,8080,"ACK,RST",20,2366499051,740189383,502,False,False,False,False,True
53,5.956991,1782457384.3244581,02:00:00:00:00:02,172.28.5.106,172.28.5.3,TCP,74,36298,8080,SYN,2,313878447,0,64240,True,False,False,False,False
54,5.957059,1782457384.3245265,02:00:00:00:00:fe,172.28.5.3,172.28.5.106,TCP,74,8080,36298,"SYN,ACK",18,1482332510,313878448,65160,False,True,False,False,False
55,5.957172,1782457384.3246398,02:00:00:00:00:02,172.28.5.106,172.28.5.3,TCP,66,36298,8080,ACK,16,313878448,1482332511,502,False,False,True,False,False
56,5.957538,1782457384.3250053,02:00:00:00:00:02,172.28.5.106,172.28.5.3,TCP,66,36298,8080,"ACK,RST",20,313878448,1482332511,502,False,False,False,False,True
57,5.972716,1782457384.3401835,02:00:00:00:00:01,172.28.5.105,172.28.5.3,TCP,74,49616,8080,SYN,2,3324247587,0,64240,True,False,False,False,False
58,5.97276,1782457384.3402276,02:00:00:00:00:fe,172.28.5.3,172.28.5.105,TCP,74,8080,49616,"SYN,ACK",18,2058865040,3324247588,65160,False,True,False,False,False
59,5.972816,1782457384.3402839,02:00:00:00:00:01,172.28.5.105,172.28.5.3,TCP,66,49616,8080,ACK,16,3324247588,2058865041,502,False,False,True,False,False
60,5.972991,1782457384.3404589,02:00:00:00:00:01,172.28.5.105,172.28.5.3,TCP,66,49616,8080,"ACK,RST",20,3324247588,2058865041,502,False,False,False,False,True
61,6.079,1782457384.4464674,02:00:00:00:00:03,172.28.5.107,172.28.5.3,TCP,74,47822,8080,SYN,2,3110592947,0,64240,True,False,False,False,False
62,6.079076,1782457384.4465435,02:00:00:00:00:fe,172.28.5.3,172.28.5.107,TCP,74,8080,47822,"SYN,ACK",18,1510236924,3110592948,65160,False,True,False,False,False
63,6.079192,1782457384.4466593,02:00:00:00:00:03,172.28.5.107,172.28.5.3,TCP,66,47822,8080,ACK,16,3110592948,1510236925,502,False,False,True,False,False
64,6.079546,1782457384.4470131,02:00:00:00:00:03,172.28.5.107,172.28.5.3,TCP,66,47822,8080,"ACK,RST",20,3110592948,1510236925,502,False,False,False,False,True
65,6.081988,1782457384.4494555,02:00:00:00:00:02,172.28.5.106,172.28.5.3,TCP,74,36304,8080,SYN,2,3772703611,0,64240,True,False,False,False,False
66,6.082054,1782457384.4495215,02:00:00:00:00:fe,172.28.5.3,172.28.5.106,TCP,74,8080,36304,"SYN,ACK",18,614655950,3772703612,65160,False,True,False,False,False
67,6.082171,1782457384.4496381,02:00:00:00:00:02,172.28.5.106,172.28.5.3,TCP,66,36304,8080,ACK,16,3772703612,614655951,502,False,False,True,False,False
68,6.082535,1782457384.4500022,02:00:00:00:00:02,172.28.5.106,172.28.5.3,TCP,66,36304,8080,"ACK,RST",20,3772703612,614655951,502,False,False,False,False,True
69,6.097805,1782457384.4652727,02:00:00:00:00:01,172.28.5.105,172.28.5.3,TCP,74,49626,8080,SYN,2,2665601309,0,64240,True,False,False,False,False
70,6.097871,1782457384.465338,02:00:00:00:00:fe,172.28.5.3,172.28.5.105,TCP,74,8080,49626,"SYN,ACK",18,1694020355,2665601310,65160,False,True,False,False,False
71,6.097943,1782457384.46541,02:00:00:00:00:01,172.28.5.105,172.28.5.3,TCP,66,49626,8080,ACK,16,2665601310,1694020356,502,False,False,True,False,False
72,6.098142,1782457384.4656098,02:00:00:00:00:01,172.28.5.105,172.28.5.3,TCP,66,49626,8080,"ACK,RST",20,2665601310,1694020356,502,False,False,False,False,True
73,6.203999,1782457384.5714662,02:00:00:00:00:03,172.28.5.107,172.28.5.3,TCP,74,47830,8080,SYN,2,2596274161,0,64240,True,False,False,False,False
74,6.204072,1782457384.571539,02:00:00:00:00:fe,172.28.5.3,172.28.5.107,TCP,74,8080,47830,"SYN,ACK",18,3587210274,2596274162,65160,False,True,False,False,False
75,6.204173,1782457384.5716403,02:00:00:00:00:03,172.28.5.107,172.28.5.3,TCP,66,47830,8080,ACK,16,2596274162,3587210275,502,False,False,True,False,False
76,6.204491,1782457384.571958,02:00:00:00:00:03,172.28.5.107,172.28.5.3,TCP,66,47830,8080,"ACK,RST",20,2596274162,3587210275,502,False,False,False,False,True
77,6.206996,1782457384.5744636,02:00:00:00:00:02,172.28.5.106,172.28.5.3,TCP,74,36318,8080,SYN,2,1333580315,0,64240,True,False,False,False,False
78,6.207065,1782457384.574532,02:00:00:00:00:fe,172.28.5.3,172.28.5.106,TCP,74,8080,36318,"SYN,ACK",18,2580401950,1333580316,65160,False,True,False,False,False
79,6.207178,1782457384.574645,02:00:00:00:00:02,172.28.5.106,172.28.5.3,TCP,66,36318,8080,ACK,16,1333580316,2580401951,502,False,False,True,False,False
80,6.207543,1782457384.5750105,02:00:00:00:00:02,172.28.5.106,172.28.5.3,TCP,66,36318,8080,"ACK,RST",20,1333580316,2580401951,502,False,False,False,False,True
81,6.22272,1782457384.590187,02:00:00:00:00:01,172.28.5.105,172.28.5.3,TCP,74,49630,8080,SYN,2,44354755,0,64240,True,False,False,False,False
82,6.222763,1782457384.5902307,02:00:00:00:00:fe,172.28.5.3,172.28.5.105,TCP,74,8080,49630,"SYN,ACK",18,465242344,44354756,65160,False,True,False,False,False
83,6.22282,1782457384.5902872,02:00:00:00:00:01,172.28.5.105,172.28.5.3,TCP,66,49630,8080,ACK,16,44354756,465242345,502,False,False,True,False,False
84,6.223001,1782457384.590469,02:00:00:00:00:01,172.28.5.105,172.28.5.3,TCP,66,49630,8080,"ACK,RST",20,44354756,465242345,502,False,False,False,False,True
85,6.329009,1782457384.6964767,02:00:00:00:00:03,172.28.5.107,172.28.5.3,TCP,74,47836,8080,SYN,2,3196868708,0,64240,True,False,False,False,False
86,6.329085,1782457384.696552,02:00:00:00:00:fe,172.28.5.3,172.28.5.107,TCP,74,8080,47836,"SYN,ACK",18,2830654339,3196868709,65160,False,True,False,False,False
87,6.3292,1782457384.6966672,02:00:00:00:00:03,172.28.5.107,172.28.5.3,TCP,66,47836,8080,ACK,16,3196868709,2830654340,502,False,False,True,False,False
88,6.329562,1782457384.6970298,02:00:00:00:00:03,172.28.5.107,172.28.5.3,TCP,66,47836,8080,"ACK,RST",20,3196868709,2830654340,502,False,False,False,False,True
89,6.331985,1782457384.6994526,02:00:00:00:00:02,172.28.5.106,172.28.5.3,TCP,74,36328,8080,SYN,2,341359959,0,64240,True,False,False,False,False
90,6.332055,1782457384.699522,02:00:00:00:00:fe,172.28.5.3,172.28.5.106,TCP,74,8080,36328,"SYN,ACK",18,3556571644,341359960,65160,False,True,False,False,False
91,6.332173,1782457384.6996405,02:00:00:00:00:02,172.28.5.106,172.28.5.3,TCP,66,36328,8080,ACK,16,341359960,3556571645,502,False,False,True,False,False
92,6.332538,1782457384.700005,02:00:00:00:00:02,172.28.5.106,172.28.5.3,TCP,66,36328,8080,"ACK,RST",20,341359960,3556571645,502,False,False,False,False,True
93,6.347723,1782457384.7151906,02:00:00:00:00:01,172.28.5.105,172.28.5.3,TCP,74,49638,8080,SYN,2,3727877414,0,64240,True,False,False,False,False
94,6.347772,1782457384.7152398,02:00:00:00:00:fe,172.28.5.3,172.28.5.105,TCP,74,8080,49638,"SYN,ACK",18,4164717666,3727877415,65160,False,True,False,False,False
95,6.347841,1782457384.715308,02:00:00:00:00:01,172.28.5.105,172.28.5.3,TCP,66,49638,8080,ACK,16,3727877415,4164717667,502,False,False,True,False,False
96,6.348007,1782457384.7154741,02:00:00:00:00:01,172.28.5.105,172.28.5.3,TCP,66,49638,8080,"ACK,RST",20,3727877415,4164717667,502,False,False,False,False,True
97,6.454075,1782457384.8215425,02:00:00:00:00:03,172.28.5.107,172.28.5.3,TCP,74,47842,8080,SYN,2,866966851,0,64240,True,False,False,False,False
98,6.454157,1782457384.821624,02:00:00:00:00:fe,172.28.5.3,172.28.5.107,TCP,74,8080,47842,"SYN,ACK",18,890944387,866966852,65160,False,True,False,False,False
99,6.454273,1782457384.8217406,02:00:00:00:00:03,172.28.5.107,172.28.5.3,TCP,66,47842,8080,ACK,16,866966852,890944388,502,False,False,True,False,False
100,6.454602,1782457384.8220694,02:00:00:00:00:03,172.28.5.107,172.28.5.3,TCP,66,47842,8080,"ACK,RST",20,866966852,890944388,502,False,False,False,False,True
101,6.456991,1782457384.8244588,02:00:00:00:00:02,172.28.5.106,172.28.5.3,TCP,74,36342,8080,SYN,2,2759662666,0,64240,True,False,False,False,False
102,6.457057,1782457384.8245249,02:00:00:00:00:fe,172.28.5.3,172.28.5.106,TCP,74,8080,36342,"SYN,ACK",18,369527173,2759662667,65160,False,True,False,False,False
103,6.45717,1782457384.824637,02:00:00:00:00:02,172.28.5.106,172.28.5.3,TCP,66,36342,8080,ACK,16,2759662667,369527174,502,False,False,True,False,False
104,6.45753,1782457384.824998,02:00:00:00:00:02,172.28.5.106,172.28.5.3,TCP,66,36342,8080,"ACK,RST",20,2759662667,369527174,502,False,False,False,False,True
105,6.472718,1782457384.8401859,02:00:00:00:00:01,172.28.5.105,172.28.5.3,TCP,74,49644,8080,SYN,2,504149699,0,64240,True,False,False,False,False
106,6.472763,1782457384.8402302,02:00:00:00:00:fe,172.28.5.3,172.28.5.105,TCP,74,8080,49644,"SYN,ACK",18,319637262,504149700,65160,False,True,False,False,False
107,6.472817,1782457384.8402846,02:00:00:00:00:01,172.28.5.105,172.28.5.3,TCP,66,49644,8080,ACK,16,504149700,319637263,502,False,False,True,False,False
108,6.472993,1782457384.8404605,02:00:00:00:00:01,172.28.5.105,172.28.5.3,TCP,66,49644,8080,"ACK,RST",20,504149700,319637263,502,False,False,False,False,True
109,6.579022,1782457384.9464893,02:00:00:00:00:03,172.28.5.107,172.28.5.3,TCP,74,47844,8080,SYN,2,964988743,0,64240,True,False,False,False,False
110,6.579101,1782457384.9465687,02:00:00:00:00:fe,172.28.5.3,172.28.5.107,TCP,74,8080,47844,"SYN,ACK",18,2494933710,964988744,65160,False,True,False,False,False
111,6.579216,1782457384.9466836,02:00:00:00:00:03,172.28.5.107,172.28.5.3,TCP,66,47844,8080,ACK,16,964988744,2494933711,502,False,False,True,False,False
112,6.579575,1782457384.9470422,02:00:00:00:00:03,172.28.5.107,172.28.5.3,TCP,66,47844,8080,"ACK,RST",20,964988744,2494933711,502,False,False,False,False,True
113,6.581991,1782457384.9494584,02:00:00:00:00:02,172.28.5.106,172.28.5.3,TCP,74,36350,8080,SYN,2,773100987,0,64240,True,False,False,False,False
114,6.582057,1782457384.9495249,02:00:00:00:00:fe,172.28.5.3,172.28.5.106,TCP,74,8080,36350,"SYN,ACK",18,3654195626,773100988,65160,False,True,False,False,False
115,6.582172,1782457384.9496396,02:00:00:00:00:02,172.28.5.106,172.28.5.3,TCP,66,36350,8080,ACK,16,773100988,3654195627,502,False,False,True,False,False
116,6.582533,1782457384.9500005,02:00:00:00:00:02,172.28.5.106,172.28.5.3,TCP,66,36350,8080,"ACK,RST",20,773100988,3654195627,502,False,False,False,False,True
117,6.597812,1782457384.9652793,02:00:00:00:00:01,172.28.5.105,172.28.5.3,TCP,74,49660,8080,SYN,2,4142694917,0,64240,True,False,False,False,False
118,6.597874,1782457384.965341,02:00:00:00:00:fe,172.28.5.3,172.28.5.105,TCP,74,8080,49660,"SYN,ACK",18,3512154924,4142694918,65160,False,True,False,False,False
119,6.597937,1782457384.965404,02:00:00:00:00:01,172.28.5.105,172.28.5.3,TCP,66,49660,8080,ACK,16,4142694918,3512154925,502,False,False,True,False,False
120,6.598124,1782457384.9655914,02:00:00:00:00:01,172.28.5.105,172.28.5.3,TCP,66,49660,8080,"ACK,RST",20,4142694918,3512154925,502,False,False,False,False,True
121,6.704073,1782457385.07154,02:00:00:00:00:03,172.28.5.107,172.28.5.3,TCP,74,47856,8080,SYN,2,4239145881,0,64240,True,False,False,False,False
122,6.704146,1782457385.0716133,02:00:00:00:00:fe,172.28.5.3,172.28.5.107,TCP,74,8080,47856,"SYN,ACK",18,3362942979,4239145882,65160,False,True,False,False,False
123,6.704249,1782457385.0717165,02:00:00:00:00:03,172.28.5.107,172.28.5.3,TCP,66,47856,8080,ACK,16,4239145882,3362942980,502,False,False,True,False,False
124,6.704541,1782457385.0720084,02:00:00:00:00:03,172.28.5.107,172.28.5.3,TCP,66,47856,8080,"ACK,RST",20,4239145882,3362942980,502,False,False,False,False,True
125,6.706733,1782457385.0742006,02:00:00:00:00:02,172.28.5.106,172.28.5.3,TCP,74,36364,8080,SYN,2,270580338,0,64240,True,False,False,False,False
126,6.706782,1782457385.074249,02:00:00:00:00:fe,172.28.5.3,172.28.5.106,TCP,74,8080,36364,"SYN,ACK",18,1429846357,270580339,65160,False,True,False,False,False
127,6.70688,1782457385.0743477,02:00:00:00:00:02,172.28.5.106,172.28.5.3,TCP,66,36364,8080,ACK,16,270580339,1429846358,502,False,False,True,False,False
128,6.707112,1782457385.0745795,02:00:00:00:00:02,172.28.5.106,172.28.5.3,TCP,66,36364,8080,"ACK,RST",20,270580339,1429846358,502,False,False,False,False,True
129,6.722726,1782457385.0901933,02:00:00:00:00:01,172.28.5.105,172.28.5.3,TCP,74,49672,8080,SYN,2,3899493489,0,64240,True,False,False,False,False
130,6.722769,1782457385.090237,02:00:00:00:00:fe,172.28.5.3,172.28.5.105,TCP,74,8080,49672,"SYN,ACK",18,1543807967,3899493490,65160,False,True,False,False,False
131,6.722826,1782457385.0902936,02:00:00:00:00:01,172.28.5.105,172.28.5.3,TCP,66,49672,8080,ACK,16,3899493490,1543807968,502,False,False,True,False,False
132,6.723002,1782457385.0904691,02:00:00:00:00:01,172.28.5.105,172.28.5.3,TCP,66,49672,8080,"ACK,RST",20,3899493490,1543807968,502,False,False,False,False,True
133,6.829084,1782457385.1965516,02:00:00:00:00:03,172.28.5.107,172.28.5.3,TCP,74,47872,8080,SYN,2,590595758,0,64240,True,False,False,False,False
134,6.829158,1782457385.1966257,02:00:00:00:00:fe,172.28.5.3,172.28.5.107,TCP,74,8080,47872,"SYN,ACK",18,2011695358,590595759,65160,False,True,False,False,False
135,6.829273,1782457385.19674,02:00:00:00:00:03,172.28.5.107,172.28.5.3,TCP,66,47872,8080,ACK,16,590595759,2011695359,502,False,False,True,False,False
136,6.829598,1782457385.1970654,02:00:00:00:00:03,172.28.5.107,172.28.5.3,TCP,66,47872,8080,"ACK,RST",20,590595759,2011695359,502,False,False,False,False,True
137,6.831999,1782457385.1994667,02:00:00:00:00:02,172.28.5.106,172.28.5.3,TCP,74,36370,8080,SYN,2,3460939577,0,64240,True,False,False,False,False
138,6.83207,1782457385.199537,02:00:00:00:00:fe,172.28.5.3,172.28.5.106,TCP,74,8080,36370,"SYN,ACK",18,4148989727,3460939578,65160,False,True,False,False,False
139,6.832185,1782457385.1996527,02:00:00:00:00:02,172.28.5.106,172.28.5.3,TCP,66,36370,8080,ACK,16,3460939578,4148989728,502,False,False,True,False,False
140,6.832545,1782457385.200012,02:00:00:00:00:02,172.28.5.106,172.28.5.3,TCP,66,36370,8080,"ACK,RST",20,3460939578,4148989728,502,False,False,False,False,True
141,6.847718,1782457385.215185,02:00:00:00:00:01,172.28.5.105,172.28.5.3,TCP,74,49674,8080,SYN,2,2083595315,0,64240,True,False,False,False,False
142,6.847762,1782457385.215229,02:00:00:00:00:fe,172.28.5.3,172.28.5.105,TCP,74,8080,49674,"SYN,ACK",18,437874503,2083595316,65160,False,True,False,False,False
143,6.847816,1782457385.2152832,02:00:00:00:00:01,172.28.5.105,172.28.5.3,TCP,66,49674,8080,ACK,16,2083595316,437874504,502,False,False,True,False,False
144,6.84799,1782457385.2154574,02:00:00:00:00:01,172.28.5.105,172.28.5.3,TCP,66,49674,8080,"ACK,RST",20,2083595316,437874504,502,False,False,False,False,True
145,6.954065,1782457385.3215322,02:00:00:00:00:03,172.28.5.107,172.28.5.3,TCP,74,47884,8080,SYN,2,1585628828,0,64240,True,False,False,False,False
146,6.954144,1782457385.321611,02:00:00:00:00:fe,172.28.5.3,172.28.5.107,TCP,74,8080,47884,"SYN,ACK",18,3907693266,1585628829,65160,False,True,False,False,False
147,6.954258,1782457385.3217258,02:00:00:00:00:03,172.28.5.107,172.28.5.3,TCP,66,47884,8080,ACK,16,1585628829,3907693267,502,False,False,True,False,False
148,6.954587,1782457385.3220544,02:00:00:00:00:03,172.28.5.107,172.28.5.3,TCP,66,47884,8080,"ACK,RST",20,1585628829,3907693267,502,False,False,False,False,True
149,6.956991,1782457385.3244581,02:00:00:00:00:02,172.28.5.106,172.28.5.3,TCP,74,36380,8080,SYN,2,16972191,0,64240,True,False,False,False,False
150,6.957059,1782457385.3245265,02:00:00:00:00:fe,172.28.5.3,172.28.5.106,TCP,74,8080,36380,"SYN,ACK",18,316850048,16972192,65160,False,True,False,False,False
151,6.957172,1782457385.3246393,02:00:00:00:00:02,172.28.5.106,172.28.5.3,TCP,66,36380,8080,ACK,16,16972192,316850049,502,False,False,True,False,False
152,6.95753,1782457385.324997,02:00:00:00:00:02,172.28.5.106,172.28.5.3,TCP,66,36380,8080,"ACK,RST",20,16972192,316850049,502,False,False,False,False,True
153,6.97272,1782457385.3401873,02:00:00:00:00:01,172.28.5.105,172.28.5.3,TCP,74,49678,8080,SYN,2,3026459205,0,64240,True,False,False,False,False
154,6.972763,1782457385.3402305,02:00:00:00:00:fe,172.28.5.3,172.28.5.105,TCP,74,8080,49678,"SYN,ACK",18,616760217,3026459206,65160,False,True,False,False,False
155,6.972818,1782457385.3402855,02:00:00:00:00:01,172.28.5.105,172.28.5.3,TCP,66,49678,8080,ACK,16,3026459206,616760218,502,False,False,True,False,False
156,6.972994,1782457385.340461,02:00:00:00:00:01,172.28.5.105,172.28.5.3,TCP,66,49678,8080,"ACK,RST",20,3026459206,616760218,502,False,False,False,False,True
157,7.07902,1782457385.446487,02:00:00:00:00:03,172.28.5.107,172.28.5.3,TCP,74,47898,8080,SYN,2,2000258693,0,64240,True,False,False,False,False
158,7.079095,1782457385.4465623,02:00:00:00:00:fe,172.28.5.3,172.28.5.107,TCP,74,8080,47898,"SYN,ACK",18,2670969548,2000258694,65160,False,True,False,False,False
159,7.07921,1782457385.446677,02:00:00:00:00:03,172.28.5.107,172.28.5.3,TCP,66,47898,8080,ACK,16,2000258694,2670969549,502,False,False,True,False,False
160,7.079566,1782457385.447033,02:00:00:00:00:03,172.28.5.107,172.28.5.3,TCP,66,47898,8080,"ACK,RST",20,2000258694,2670969549,502,False,False,False,False,True
161,7.081997,1782457385.4494646,02:00:00:00:00:02,172.28.5.106,172.28.5.3,TCP,74,36388,8080,SYN,2,1429068909,0,64240,True,False,False,False,False
162,7.082065,1782457385.4495327,02:00:00:00:00:fe,172.28.5.3,172.28.5.106,TCP,74,8080,36388,"SYN,ACK",18,3627875774,1429068910,65160,False,True,False,False,False
