packet_no,timestamp,timestamp_epoch,device,source_ip,destination_ip,protocol,length,source_port,destination_port,tcp_flags,tcp_flags_raw,seq_num,ack_num,window_size,is_syn,is_syn_ack,is_ack,is_fin,is_rst
2880,31.585049,1782457648.076149,02:00:00:00:00:01,172.28.5.105,172.28.5.3,TCP,74,33026,8080,SYN,2,2074081966,0,64240,True,False,False,False,False
2881,31.585102,1782457648.0762014,02:00:00:00:00:fe,172.28.5.3,172.28.5.105,TCP,74,8080,33026,"SYN,ACK",18,3913535189,2074081967,65160,False,True,False,False,False
2882,31.585169,1782457648.0762691,02:00:00:00:00:01,172.28.5.105,172.28.5.3,TCP,66,33026,8080,ACK,16,2074081967,3913535190,502,False,False,True,False,False
2883,31.585401,1782457648.0765011,02:00:00:00:00:01,172.28.5.105,172.28.5.3,TCP,66,33026,8080,"ACK,RST",20,2074081967,3913535190,502,False,False,False,False,True
2884,31.595054,1782457648.0861542,02:00:00:00:00:02,172.28.5.106,172.28.5.3,TCP,74,60034,8080,SYN,2,3756050994,0,64240,True,False,False,False,False
2885,31.595106,1782457648.0862057,02:00:00:00:00:fe,172.28.5.3,172.28.5.106,TCP,74,8080,60034,"SYN,ACK",18,3094589702,3756050995,65160,False,True,False,False,False
2886,31.595173,1782457648.0862727,02:00:00:00:00:02,172.28.5.106,172.28.5.3,TCP,66,60034,8080,ACK,16,3756050995,3094589703,502,False,False,True,False,False
2887,31.595395,1782457648.0864944,02:00:00:00:00:02,172.28.5.106,172.28.5.3,TCP,66,60034,8080,"ACK,RST",20,3756050995,3094589703,502,False,False,False,False,True
2888,31.618528,1782457648.1096275,02:00:00:00:00:01,192.0.2.239,172.28.5.3,TCP,54,55608,8080,SYN,2,2786908164,0,8192,True,False,False,False,False
2889,31.678165,1782457648.169265,02:00:00:00:00:03,172.28.5.107,172.28.5.3,TCP,74,36040,8080,SYN,2,2927488505,0,64240,True,False,False,False,False
2890,31.678237,1782457648.1693366,02:00:00:00:00:fe,172.28.5.3,172.28.5.107,TCP,74,8080,36040,"SYN,ACK",18,3848605207,2927488506,65160,False,True,False,False,False
2891,31.67833,1782457648.1694295,02:00:00:00:00:03,172.28.5.107,172.28.5.3,TCP,66,36040,8080,ACK,16,2927488506,3848605208,502,False,False,True,False,False
2892,31.678566,1782457648.1696658,02:00:00:00:00:03,172.28.5.107,172.28.5.3,TCP,66,36040,8080,"ACK,RST",20,2927488506,3848605208,502,False,False,False,False,True
2893,31.684407,1782457648.1755066,02:00:00:00:00:01,203.0.113.148,172.28.5.3,TCP,54,55015,8080,SYN,2,1843184211,0,8192,True,False,False,False,False
2894,31.710032,1782457648.2011323,02:00:00:00:00:01,172.28.5.105,172.28.5.3,TCP,74,33036,8080,SYN,2,3565746133,0,64240,True,False,False,False,False
2895,31.710081,1782457648.2011805,02:00:00:00:00:fe,172.28.5.3,172.28.5.105,TCP,74,8080,33036,"SYN,ACK",18,3607118524,3565746134,65160,False,True,False,False,False
2896,31.710145,1782457648.2012446,02:00:00:00:00:01,172.28.5.105,172.28.5.3,TCP,66,33036,8080,ACK,16,3565746134,3607118525,502,False,False,True,False,False
2897,31.710368,1782457648.2014678,02:00:00:00:00:01,172.28.5.105,172.28.5.3,TCP,66,33036,8080,"ACK,RST",20,3565746134,3607118525,502,False,False,False,False,True
2898,31.720095,1782457648.2111945,02:00:00:00:00:02,172.28.5.106,172.28.5.3,TCP,74,60048,8080,SYN,2,1582773616,0,64240,True,False,False,False,False
2899,31.720144,1782457648.2112436,02:00:00:00:00:fe,172.28.5.3,172.28.5.106,TCP,74,8080,60048,"SYN,ACK",18,3975286704,1582773617,65160,False,True,False,False,False
2900,31.72023,1782457648.2113295,02:00:00:00:00:02,172.28.5.106,172.28.5.3,TCP,66,60048,8080,ACK,16,1582773617,3975286705,502,False,False,True,False,False
2901,31.720424,1782457648.2115238,02:00:00:00:00:02,172.28.5.106,172.28.5.3,TCP,66,60048,8080,"ACK,RST",20,1582773617,3975286705,502,False,False,False,False,True
